GameDate,GameID,Season,SeasonStage,startTimeUTC,Team,Opponent,Venue,GF,GA,Win,Points,Game_No,B2B,Opp_B2B
2024-11-02 00:00:00.000,2024020183,20242025,Regular,2024-11-03 03:00:00.000,VGK,UTA,Home,4,3,1,2,12,0,0
2024-11-05 00:00:00.000,2024020198,20242025,Regular,2024-11-06 01:30:00.000,NYI,PIT,Home,4,3,1,2,13,0,0
2024-11-07 00:00:00.000,2024020208,20242025,Regular,2024-11-08 01:00:00.000,BOS,CGY,Home,4,3,1,2,15,0,0
2024-11-08 00:00:00.000,2024020223,20242025,Regular,2024-11-09 04:00:00.000,SEA,VGK,Home,4,3,1,2,15,0,0
2024-11-09 00:00:00.000,2024020225,20242025,Regular,2024-11-10 00:00:00.000,FLA,PHI,Home,4,3,1,2,15,0,0
2024-11-09 00:00:00.000,2024020231,20242025,Regular,2024-11-10 01:30:00.000,NJD,NYI,Away,4,3,1,2,17,0,0
2024-11-12 00:00:00.000,2024020249,20242025,Regular,2024-11-13 03:00:00.000,EDM,NYI,Home,4,3,1,2,16,0,0
2024-11-14 00:00:00.000,2024020257,20242025,Regular,2024-11-15 01:30:00.000,BUF,STL,Home,4,3,1,2,17,0,0
2024-11-16 00:00:00.000,2024020274,20242025,Regular,2024-11-17 01:00:00.000,TOR,EDM,Home,4,3,1,2,19,0,0
2024-11-19 00:00:00.000,2024020300,20242025,Regular,2024-11-20 04:00:00.000,NYR,VAN,Away,4,3,1,2,17,0,0
2024-11-23 00:00:00.000,2024020319,20242025,Regular,2024-11-23 22:00:00.000,CGY,MIN,Home,4,3,1,2,21,0,0
2024-11-23 00:00:00.000,2024020323,20242025,Regular,2024-11-24 01:00:00.000,VAN,OTT,Away,4,3,1,2,19,0,0
2024-11-25 00:00:00.000,2024020340,20242025,Regular,2024-11-26 01:30:00.000,OTT,CGY,Home,4,3,1,2,21,0,0
2024-11-27 00:00:00.000,2024020349,20242025,Regular,2024-11-28 01:00:00.000,CAR,NYR,Home,4,3,1,2,22,0,0
2024-11-27 00:00:00.000,2024020361,20242025,Regular,2024-11-28 04:30:00.000,OTT,SJS,Away,4,3,1,2,22,0,0
2024-11-29 00:00:00.000,2024020364,20242025,Regular,2024-11-29 21:00:00.000,VAN,BUF,Away,4,3,1,2,22,0,0
2024-11-29 00:00:00.000,2024020374,20242025,Regular,2024-11-30 02:30:00.000,VGK,WPG,Home,4,3,1,2,24,0,0
2024-11-29 00:00:00.000,2024020375,20242025,Regular,2024-11-30 03:00:00.000,EDM,UTA,Away,4,3,1,2,23,0,0
2024-12-01 00:00:00.000,2024020392,20242025,Regular,2024-12-02 02:00:00.000,ANA,OTT,Home,4,3,1,2,23,0,0
2024-12-05 00:00:00.000,2024020417,20242025,Regular,2024-12-06 03:00:00.000,STL,CGY,Away,4,3,1,2,27,0,0
2024-12-07 00:00:00.000,2024020425,20242025,Regular,2024-12-07 19:00:00.000,BOS,PHI,Home,4,3,1,2,29,0,0
2024-12-07 00:00:00.000,2024020428,20242025,Regular,2024-12-07 23:00:00.000,NYI,CAR,Home,4,3,1,2,28,0,0
2024-12-10 00:00:00.000,2024020451,20242025,Regular,2024-12-11 02:00:00.000,CGY,NSH,Away,4,3,1,2,29,0,0
2024-12-10 00:00:00.000,2024020455,20242025,Regular,2024-12-11 04:00:00.000,STL,VAN,Away,4,3,1,2,29,0,0
2024-12-12 00:00:00.000,2024020465,20242025,Regular,2024-12-13 02:00:00.000,SJS,STL,Away,4,3,1,2,32,0,0
2024-12-14 00:00:00.000,2024020481,20242025,Regular,2024-12-15 01:00:00.000,ANA,CBJ,Away,4,3,1,2,29,0,0
2024-12-14 00:00:00.000,2024020487,20242025,Regular,2024-12-15 04:00:00.000,UTA,SJS,Away,4,3,1,2,30,0,0
2024-12-17 00:00:00.000,2024020504,20242025,Regular,2024-12-18 03:00:00.000,BOS,CGY,Away,4,3,1,2,33,0,0
2024-12-17 00:00:00.000,2024020506,20242025,Regular,2024-12-18 04:30:00.000,WPG,SJS,Away,4,3,1,2,33,0,0
2024-12-20 00:00:00.000,2024020522,20242025,Regular,2024-12-21 01:00:00.000,MTL,DET,Away,4,3,1,2,32,0,0
2024-12-23 00:00:00.000,2024020554,20242025,Regular,2024-12-24 02:00:00.000,MIN,CHI,Home,4,3,1,2,35,0,0
2024-12-23 00:00:00.000,2024020555,20242025,Regular,2024-12-24 03:00:00.000,VAN,SJS,Home,4,3,1,2,34,0,0
2024-12-28 00:00:00.000,2024020569,20242025,Regular,2024-12-28 22:00:00.000,LAK,EDM,Home,4,3,1,2,35,0,0
2024-12-31 00:00:00.000,2024020594,20242025,Regular,2025-01-01 02:00:00.000,CBJ,CAR,Home,4,3,1,2,38,0,0
2025-01-02 00:00:00.000,2024020605,20242025,Regular,2025-01-03 01:00:00.000,MIN,WSH,Away,4,3,1,2,39,0,0
2025-01-02 00:00:00.000,2024020609,20242025,Regular,2025-01-03 02:00:00.000,ANA,WPG,Away,4,3,1,2,37,0,0
2025-01-02 00:00:00.000,2024020613,20242025,Regular,2025-01-03 04:00:00.000,VAN,SEA,Away,4,3,1,2,37,0,0
2025-01-06 00:00:00.000,2024020637,20242025,Regular,2025-01-07 01:00:00.000,BUF,WSH,Home,4,3,1,2,41,0,0
2025-01-07 00:00:00.000,2024020645,20242025,Regular,2025-01-08 01:00:00.000,CBJ,PIT,Away,4,3,1,2,41,0,0
2025-01-11 00:00:00.000,2024020669,20242025,Regular,2025-01-11 19:00:00.000,BOS,FLA,Away,4,3,1,2,45,0,0
2025-01-13 00:00:00.000,2024020689,20242025,Regular,2025-01-14 01:00:00.000,PHI,FLA,Home,4,3,1,2,44,0,0
2025-01-16 00:00:00.000,2024020707,20242025,Regular,2025-01-17 01:00:00.000,TOR,NJD,Home,4,3,1,2,46,0,0
2025-01-16 00:00:00.000,2024020709,20242025,Regular,2025-01-17 01:00:00.000,TBL,ANA,Home,4,3,1,2,43,0,0
2025-01-20 00:00:00.000,2024020746,20242025,Regular,2025-01-21 02:30:00.000,CAR,CHI,Away,4,3,1,2,47,0,0
2025-01-24 00:00:00.000,2024020773,20242025,Regular,2025-01-25 02:00:00.000,TBL,CHI,Away,4,3,1,2,47,0,0
2025-01-25 00:00:00.000,2024020779,20242025,Regular,2025-01-26 01:00:00.000,NJD,MTL,Away,4,3,1,2,51,0,0
2025-01-28 00:00:00.000,2024020805,20242025,Regular,2025-01-29 04:00:00.000,DAL,VGK,Away,4,3,1,2,50,0,0
2025-01-31 00:00:00.000,2024020822,20242025,Regular,2025-02-01 01:00:00.000,BUF,NSH,Home,4,3,1,2,51,0,0
2025-02-01 00:00:00.000,2024020833,20242025,Regular,2025-02-02 01:00:00.000,TOR,EDM,Away,4,3,1,2,52,0,0
2025-02-02 00:00:00.000,2024020835,20242025,Regular,2025-02-02 19:00:00.000,BUF,NJD,Home,4,3,1,2,52,0,0
2025-02-04 00:00:00.000,2024020858,20242025,Regular,2025-02-05 04:30:00.000,MTL,SJS,Away,4,3,1,2,53,0,0
2025-02-06 00:00:00.000,2024020864,20242025,Regular,2025-02-07 01:00:00.000,WSH,PHI,Away,4,3,1,2,54,0,0
2025-02-07 00:00:00.000,2024020872,20242025,Regular,2025-02-08 02:00:00.000,WPG,NYI,Home,4,3,1,2,56,0,0
2025-02-08 00:00:00.000,2024020879,20242025,Regular,2025-02-08 21:30:00.000,VGK,BOS,Away,4,3,1,2,56,0,0
2025-02-22 00:00:00.000,2024020894,20242025,Regular,2025-02-22 18:30:00.000,MIN,DET,Away,4,3,1,2,57,0,0
2025-02-22 00:00:00.000,2024020903,20242025,Regular,2025-02-23 01:00:00.000,WPG,STL,Away,4,3,1,2,57,0,0
2025-02-27 00:00:00.000,2024020934,20242025,Regular,2025-02-28 01:00:00.000,MTL,SJS,Home,4,3,1,2,59,0,0
2025-02-27 00:00:00.000,2024020937,20242025,Regular,2025-02-28 01:00:00.000,FLA,EDM,Home,4,3,1,2,60,0,0
2025-03-03 00:00:00.000,2024020968,20242025,Regular,2025-03-04 01:00:00.000,MTL,BUF,Home,4,3,1,2,61,0,0
2025-03-04 00:00:00.000,2024020979,20242025,Regular,2025-03-05 02:00:00.000,DAL,NJD,Home,4,3,1,2,61,0,0
2025-03-04 00:00:00.000,2024020982,20242025,Regular,2025-03-05 04:00:00.000,MIN,SEA,Away,4,3,1,2,62,0,0
2025-03-05 00:00:00.000,2024020984,20242025,Regular,2025-03-05 19:30:00.000,OTT,CHI,Away,4,3,1,2,61,0,0
2025-03-07 00:00:00.000,2024021002,20242025,Regular,2025-03-07 22:00:00.000,STL,ANA,Away,4,3,1,2,64,0,0
2025-03-08 00:00:00.000,2024021003,20242025,Regular,2025-03-08 12:30:00.000,OTT,NYR,Home,4,3,1,2,62,0,0
2025-03-10 00:00:00.000,2024021024,20242025,Regular,2025-03-10 22:00:00.000,TOR,UTA,Away,4,3,1,2,64,0,0
2025-03-13 00:00:00.000,2024021043,20242025,Regular,2025-03-13 19:00:00.000,PHI,TBL,Home,4,3,1,2,67,0,0
2025-03-15 00:00:00.000,2024021055,20242025,Regular,2025-03-15 12:30:00.000,BUF,VGK,Home,4,3,1,2,65,0,0
2025-03-16 00:00:00.000,2024021067,20242025,Regular,2025-03-16 15:30:00.000,COL,DAL,Home,4,3,1,2,68,0,0
2025-03-18 00:00:00.000,2024021083,20242025,Regular,2025-03-18 20:00:00.000,DAL,ANA,Home,4,3,1,2,67,0,0
2025-03-20 00:00:00.000,2024021094,20242025,Regular,2025-03-20 19:30:00.000,NYI,MTL,Home,4,3,1,2,68,0,0
2025-03-20 00:00:00.000,2024021095,20242025,Regular,2025-03-20 19:30:00.000,STL,VAN,Home,4,3,1,2,70,0,0
2025-03-20 00:00:00.000,2024021099,20242025,Regular,2025-03-20 21:00:00.000,WPG,EDM,Away,4,3,1,2,70,0,0
2025-03-22 00:00:00.000,2024021108,20242025,Regular,2025-03-22 16:00:00.000,CGY,NYI,Away,4,3,1,2,69,0,0
2025-03-24 00:00:00.000,2024021125,20242025,Regular,2025-03-24 19:30:00.000,VAN,NJD,Away,4,3,1,2,71,0,0
2025-03-24 00:00:00.000,2024021126,20242025,Regular,2025-03-24 19:30:00.000,CBJ,NYI,Away,4,3,1,2,70,0,0
2025-03-25 00:00:00.000,2024021137,20242025,Regular,2025-03-25 21:00:00.000,CGY,SEA,Home,4,3,1,2,70,0,0
2025-03-26 00:00:00.000,2024021141,20242025,Regular,2025-03-26 22:00:00.000,DAL,EDM,Away,4,3,1,2,71,0,0
2025-03-27 00:00:00.000,2024021144,20242025,Regular,2025-03-27 19:00:00.000,OTT,DET,Away,4,3,1,2,71,0,0
2025-04-01 00:00:00.000,2024021182,20242025,Regular,2025-04-01 19:00:00.000,WSH,BOS,Away,4,3,1,2,74,0,0
2025-04-01 00:00:00.000,2024021190,20242025,Regular,2025-04-01 22:00:00.000,ANA,SJS,Home,4,3,1,2,74,0,0
2025-04-09 00:00:00.000,2024021248,20242025,Regular,2025-04-09 22:00:00.000,EDM,STL,Home,4,3,1,2,78,0,0
2025-04-09 00:00:00.000,2024021249,20242025,Regular,2025-04-09 22:00:00.000,ANA,CGY,Home,4,3,1,2,78,0,0
2025-04-10 00:00:00.000,2024021257,20242025,Regular,2025-04-10 21:00:00.000,NSH,UTA,Away,4,3,1,2,79,0,0
2025-04-12 00:00:00.000,2024021265,20242025,Regular,2025-04-12 12:30:00.000,PHI,NYI,Home,4,3,1,2,79,0,0
2025-04-12 00:00:00.000,2024021275,20242025,Regular,2025-04-12 22:00:00.000,SEA,STL,Home,4,3,1,2,81,0,0
2025-04-14 00:00:00.000,2024021285,20242025,Regular,2025-04-14 19:00:00.000,CHI,MTL,Away,4,3,1,2,81,0,0
2024-10-10 00:00:00.000,2024020014,20242025,Regular,2024-10-11 02:00:00.000,PIT,DET,Away,6,3,1,2,2,1,0
2024-10-12 00:00:00.000,2024020031,20242025,Regular,2024-10-13 01:00:00.000,NJD,WSH,Away,5,3,1,2,4,0,0
2024-10-12 00:00:00.000,2024020035,20242025,Regular,2024-10-13 04:00:00.000,CGY,PHI,Home,6,3,1,2,2,0,1
2024-10-14 00:00:00.000,2024020046,20242025,Regular,2024-10-15 01:30:00.000,PIT,MTL,Away,6,3,1,2,4,0,0
2024-10-15 00:00:00.000,2024020053,20242025,Regular,2024-10-16 02:00:00.000,SEA,NSH,Away,7,3,1,2,4,0,0
2024-10-16 00:00:00.000,2024020059,20242025,Regular,2024-10-17 03:30:00.000,BOS,COL,Away,5,3,1,2,5,0,0
2024-10-18 00:00:00.000,2024020073,20242025,Regular,2024-10-19 02:00:00.000,WPG,SJS,Home,8,3,1,2,4,0,1
2024-10-20 00:00:00.000,2024020088,20242025,Regular,2024-10-20 21:00:00.000,WPG,PIT,Home,6,3,1,2,5,0,0
2024-10-22 00:00:00.000,2024020100,20242025,Regular,2024-10-23 02:15:00.000,VAN,CHI,Away,6,3,1,2,6,0,0
2024-10-23 00:00:00.000,2024020108,20242025,Regular,2024-10-24 01:30:00.000,WSH,PHI,Home,6,3,1,2,6,1,1
2024-10-24 00:00:00.000,2024020111,20242025,Regular,2024-10-25 01:00:00.000,DET,NJD,Home,5,3,1,2,7,0,0
2024-10-26 00:00:00.000,2024020122,20242025,Regular,2024-10-26 19:00:00.000,BUF,DET,Home,5,3,1,2,9,0,0
2024-10-26 00:00:00.000,2024020129,20242025,Regular,2024-10-27 01:00:00.000,WPG,CGY,Away,5,3,1,2,8,0,0
2024-10-26 00:00:00.000,2024020130,20242025,Regular,2024-10-27 01:30:00.000,FLA,NYI,Away,6,3,1,2,10,0,1
2024-10-26 00:00:00.000,2024020134,20242025,Regular,2024-10-27 03:00:00.000,VGK,SJS,Home,7,3,1,2,9,1,0
2024-10-29 00:00:00.000,2024020151,20242025,Regular,2024-10-30 00:30:00.000,WSH,NYR,Home,5,3,1,2,8,0,0
2024-10-29 00:00:00.000,2024020153,20242025,Regular,2024-10-30 00:00:00.000,MIN,PIT,Away,5,3,1,2,9,0,0
2024-10-30 00:00:00.000,2024020160,20242025,Regular,2024-10-31 03:00:00.000,LAK,VGK,Home,6,3,1,2,11,1,0
2024-10-31 00:00:00.000,2024020164,20242025,Regular,2024-11-01 00:00:00.000,WSH,MTL,Home,6,3,1,2,9,0,0
2024-11-01 00:00:00.000,2024020172,20242025,Regular,2024-11-02 01:00:00.000,MIN,TBL,Home,5,3,1,2,10,0,0
2024-11-05 00:00:00.000,2024020202,20242025,Regular,2024-11-06 03:00:00.000,COL,SEA,Home,6,3,1,2,13,0,0
2024-11-07 00:00:00.000,2024020212,20242025,Regular,2024-11-08 01:00:00.000,NJD,MTL,Home,5,3,1,2,16,0,0
2024-11-09 00:00:00.000,2024020235,20242025,Regular,2024-11-10 04:00:00.000,EDM,VAN,Away,7,3,1,2,15,0,0
2024-11-12 00:00:00.000,2024020247,20242025,Regular,2024-11-13 01:00:00.000,WPG,NYR,Away,6,3,1,2,16,0,0
2024-11-17 00:00:00.000,2024020285,20242025,Regular,2024-11-18 04:00:00.000,NSH,VAN,Away,5,3,1,2,19,0,1
2024-11-19 00:00:00.000,2024020297,20242025,Regular,2024-11-20 02:00:00.000,WPG,FLA,Home,6,3,1,2,19,0,0
2024-11-21 00:00:00.000,2024020315,20242025,Regular,2024-11-22 03:00:00.000,MIN,EDM,Away,5,3,1,2,19,0,0
2024-11-27 00:00:00.000,2024020353,20242025,Regular,2024-11-28 01:30:00.000,BOS,NYI,Away,6,3,1,2,24,1,0
2024-11-29 00:00:00.000,2024020367,20242025,Regular,2024-11-29 21:00:00.000,FLA,CAR,Away,6,3,1,2,24,0,0
2024-11-29 00:00:00.000,2024020373,20242025,Regular,2024-11-30 03:00:00.000,DAL,COL,Home,5,3,1,2,22,0,0
2024-11-30 00:00:00.000,2024020378,20242025,Regular,2024-12-01 01:00:00.000,TOR,TBL,Away,5,3,1,2,23,0,1
2024-12-01 00:00:00.000,2024020389,20242025,Regular,2024-12-01 21:00:00.000,BOS,MTL,Home,6,3,1,2,26,0,0
2024-12-01 00:00:00.000,2024020390,20242025,Regular,2024-12-01 21:00:00.000,CBJ,CHI,Away,6,3,1,2,23,0,0
2024-12-05 00:00:00.000,2024020415,20242025,Regular,2024-12-06 01:00:00.000,CAR,COL,Home,5,3,1,2,26,0,0
2024-12-05 00:00:00.000,2024020418,20242025,Regular,2024-12-06 03:00:00.000,EDM,CBJ,Home,6,3,1,2,26,0,0
2024-12-10 00:00:00.000,2024020449,20242025,Regular,2024-12-11 01:00:00.000,PHI,CBJ,Away,5,3,1,2,29,0,0
2024-12-12 00:00:00.000,2024020470,20242025,Regular,2024-12-13 03:00:00.000,TBL,CGY,Away,8,3,1,2,27,0,0
2024-12-14 00:00:00.000,2024020477,20242025,Regular,2024-12-14 22:00:00.000,EDM,VGK,Home,6,3,1,2,30,0,0
2024-12-15 00:00:00.000,2024020489,20242025,Regular,2024-12-15 21:00:00.000,CHI,NYI,Home,5,3,1,2,31,1,0
2024-12-15 00:00:00.000,2024020490,20242025,Regular,2024-12-15 23:00:00.000,TOR,BUF,Home,5,3,1,2,31,1,1
2024-12-17 00:00:00.000,2024020498,20242025,Regular,2024-12-18 01:00:00.000,TBL,CBJ,Home,5,3,1,2,29,0,0
2024-12-18 00:00:00.000,2024020508,20242025,Regular,2024-12-19 01:30:00.000,TOR,DAL,Away,5,3,1,2,32,0,0
2024-12-19 00:00:00.000,2024020513,20242025,Regular,2024-12-20 01:30:00.000,LAK,PHI,Away,7,3,1,2,32,0,1
2024-12-20 00:00:00.000,2024020521,20242025,Regular,2024-12-21 01:00:00.000,TOR,BUF,Away,6,3,1,2,33,0,0
2024-12-21 00:00:00.000,2024020532,20242025,Regular,2024-12-22 01:00:00.000,NYI,TOR,Away,6,3,1,2,34,0,1
2024-12-23 00:00:00.000,2024020550,20242025,Regular,2024-12-24 01:00:00.000,PIT,PHI,Home,7,3,1,2,36,0,0
2024-12-27 00:00:00.000,2024020565,20242025,Regular,2024-12-28 04:30:00.000,VGK,SJS,Away,6,3,1,2,35,0,0
2024-12-28 00:00:00.000,2024020575,20242025,Regular,2024-12-29 01:30:00.000,NYI,PIT,Home,6,3,1,2,36,0,0
2024-12-29 00:00:00.000,2024020578,20242025,Regular,2024-12-29 22:00:00.000,ANA,EDM,Home,5,3,1,2,35,1,1
2024-12-30 00:00:00.000,2024020586,20242025,Regular,2024-12-31 01:00:00.000,FLA,NYR,Home,5,3,1,2,38,0,0
2024-12-31 00:00:00.000,2024020596,20242025,Regular,2025-01-01 02:00:00.000,MIN,NSH,Home,5,3,1,2,38,0,1
2025-01-02 00:00:00.000,2024020611,20242025,Regular,2025-01-03 03:00:00.000,UTA,CGY,Away,5,3,1,2,38,0,0
2025-01-09 00:00:00.000,2024020658,20242025,Regular,2025-01-10 01:00:00.000,PIT,EDM,Home,5,3,1,2,43,0,0
2025-01-09 00:00:00.000,2024020659,20242025,Regular,2025-01-10 01:30:00.000,CAR,TOR,Home,6,3,1,2,42,0,0
2025-01-10 00:00:00.000,2024020664,20242025,Regular,2025-01-11 01:00:00.000,DET,CHI,Home,5,3,1,2,41,0,0
2025-01-14 00:00:00.000,2024020694,20242025,Regular,2025-01-15 01:00:00.000,SJS,DET,Away,6,3,1,2,46,0,0
2025-01-14 00:00:00.000,2024020701,20242025,Regular,2025-01-15 02:00:00.000,NSH,VGK,Home,5,3,1,2,43,0,0
2025-01-14 00:00:00.000,2024020704,20242025,Regular,2025-01-15 03:00:00.000,MTL,UTA,Away,5,3,1,2,43,0,0
2025-01-15 00:00:00.000,2024020706,20242025,Regular,2025-01-16 02:30:00.000,EDM,MIN,Away,5,3,1,2,44,0,0
2025-01-16 00:00:00.000,2024020712,20242025,Regular,2025-01-17 01:30:00.000,PHI,NYI,Away,5,3,1,2,46,0,0
2025-01-16 00:00:00.000,2024020717,20242025,Regular,2025-01-17 03:00:00.000,NYR,UTA,Away,5,3,1,2,44,0,0
2025-01-18 00:00:00.000,2024020724,20242025,Regular,2025-01-18 22:00:00.000,COL,DAL,Home,6,3,1,2,47,0,0
2025-01-18 00:00:00.000,2024020726,20242025,Regular,2025-01-19 01:00:00.000,TOR,MTL,Away,7,3,1,2,47,0,0
2025-01-18 00:00:00.000,2024020732,20242025,Regular,2025-01-19 02:00:00.000,CHI,VGK,Home,5,3,1,2,46,0,1
2025-01-20 00:00:00.000,2024020740,20242025,Regular,2025-01-20 19:00:00.000,BOS,SJS,Home,6,3,1,2,48,0,0
2025-01-20 00:00:00.000,2024020744,20242025,Regular,2025-01-21 01:30:00.000,TOR,TBL,Home,5,3,1,2,48,0,0
2025-01-31 00:00:00.000,2024020823,20242025,Regular,2025-02-01 02:00:00.000,DAL,VAN,Home,5,3,1,2,51,0,0
2025-02-01 00:00:00.000,2024020827,20242025,Regular,2025-02-01 21:30:00.000,BOS,NYR,Home,6,3,1,2,54,0,0
2025-02-02 00:00:00.000,2024020838,20242025,Regular,2025-02-03 00:00:00.000,FLA,NYI,Home,6,3,1,2,54,1,1
2025-02-02 00:00:00.000,2024020840,20242025,Regular,2025-02-03 00:00:00.000,DAL,CBJ,Home,5,3,1,2,52,0,0
2025-02-04 00:00:00.000,2024020849,20242025,Regular,2025-02-05 01:00:00.000,WSH,FLA,Home,6,3,1,2,53,0,0
2025-02-04 00:00:00.000,2024020853,20242025,Regular,2025-02-05 03:00:00.000,TOR,CGY,Away,6,3,1,2,53,0,0
2025-02-05 00:00:00.000,2024020861,20242025,Regular,2025-02-06 04:30:00.000,LAK,MTL,Home,6,3,1,2,51,0,1
2025-02-08 00:00:00.000,2024020877,20242025,Regular,2025-02-08 19:00:00.000,TBL,DET,Away,6,3,1,2,54,0,0
2025-02-08 00:00:00.000,2024020878,20242025,Regular,2025-02-08 19:00:00.000,CAR,UTA,Home,7,3,1,2,56,0,0
2025-02-08 00:00:00.000,2024020886,20242025,Regular,2025-02-09 02:00:00.000,MIN,NYI,Home,6,3,1,2,56,0,1
2025-02-08 00:00:00.000,2024020889,20242025,Regular,2025-02-09 04:00:00.000,DAL,SJS,Away,8,3,1,2,55,1,0
2025-02-09 00:00:00.000,2024020891,20242025,Regular,2025-02-09 19:00:00.000,TBL,MTL,Away,5,3,1,2,55,1,1
2025-02-22 00:00:00.000,2024020892,20242025,Regular,2025-02-22 19:00:00.000,PHI,EDM,Home,6,3,1,2,58,0,0
2025-02-22 00:00:00.000,2024020893,20242025,Regular,2025-02-22 21:00:00.000,WSH,PIT,Away,8,3,1,2,56,0,0
2025-02-22 00:00:00.000,2024020900,20242025,Regular,2025-02-23 01:00:00.000,TOR,CAR,Home,6,3,1,2,56,0,0
2025-02-22 00:00:00.000,2024020904,20242025,Regular,2025-02-23 03:00:00.000,LAK,UTA,Home,5,3,1,2,54,0,0
2025-02-23 00:00:00.000,2024020906,20242025,Regular,2025-02-23 19:00:00.000,WSH,EDM,Home,7,3,1,2,57,1,1
2025-02-23 00:00:00.000,2024020907,20242025,Regular,2025-02-23 21:30:00.000,NYR,PIT,Away,5,3,1,2,57,1,1
2025-03-01 00:00:00.000,2024020948,20242025,Regular,2025-03-02 00:00:00.000,CBJ,DET,Home,5,3,1,2,60,0,0
2025-03-01 00:00:00.000,2024020954,20242025,Regular,2025-03-02 01:00:00.000,OTT,SJS,Home,5,3,1,2,59,0,0
2025-03-01 00:00:00.000,2024020959,20242025,Regular,2025-03-02 04:00:00.000,CHI,ANA,Away,6,3,1,2,60,0,0
2025-03-01 00:00:00.000,2024020960,20242025,Regular,2025-03-02 04:00:00.000,SEA,VAN,Home,6,3,1,2,61,0,0
2025-03-02 00:00:00.000,2024020964,20242025,Regular,2025-03-03 00:00:00.000,DAL,STL,Home,6,3,1,2,60,0,1
2025-03-04 00:00:00.000,2024020973,20242025,Regular,2025-03-05 01:00:00.000,NSH,BOS,Away,6,3,1,2,61,0,0
2025-03-04 00:00:00.000,2024020977,20242025,Regular,2025-03-05 01:00:00.000,CGY,PHI,Away,6,3,1,2,61,0,0
2025-03-06 00:00:00.000,2024020993,20242025,Regular,2025-03-06 20:00:00.000,NSH,SEA,Home,5,3,1,2,62,0,0
2025-03-06 00:00:00.000,2024020996,20242025,Regular,2025-03-06 21:30:00.000,COL,SJS,Home,7,3,1,2,63,0,0
2025-03-09 00:00:00.000,2024021017,20242025,Regular,2025-03-09 18:00:00.000,CBJ,NYR,Away,7,3,1,2,63,0,1
2025-03-11 00:00:00.000,2024021026,20242025,Regular,2025-03-11 19:00:00.000,NJD,CBJ,Home,5,3,1,2,66,0,0
2025-03-12 00:00:00.000,2024021036,20242025,Regular,2025-03-12 19:30:00.000,DET,BUF,Home,7,3,1,2,65,0,0
2025-03-13 00:00:00.000,2024021041,20242025,Regular,2025-03-13 19:00:00.000,OTT,BOS,Home,6,3,1,2,65,0,0
2025-03-13 00:00:00.000,2024021044,20242025,Regular,2025-03-13 19:00:00.000,PIT,STL,Home,5,3,1,2,68,0,0
2025-03-15 00:00:00.000,2024021056,20242025,Regular,2025-03-15 15:00:00.000,PIT,NJD,Home,7,3,1,2,69,0,0
2025-03-18 00:00:00.000,2024021078,20242025,Regular,2025-03-18 19:00:00.000,MTL,OTT,Home,6,3,1,2,67,0,0
2025-03-20 00:00:00.000,2024021090,20242025,Regular,2025-03-20 19:00:00.000,CGY,NJD,Away,5,3,1,2,68,0,0
2025-03-21 00:00:00.000,2024021103,20242025,Regular,2025-03-21 19:00:00.000,PIT,CBJ,Home,6,3,1,2,71,0,1
2025-03-22 00:00:00.000,2024021104,20242025,Regular,2025-03-22 13:00:00.000,NYR,VAN,Home,5,3,1,2,71,0,0
2025-03-22 00:00:00.000,2024021110,20242025,Regular,2025-03-22 17:00:00.000,WSH,FLA,Home,6,3,1,2,70,0,0
2025-03-22 00:00:00.000,2024021115,20242025,Regular,2025-03-22 20:00:00.000,VGK,DET,Home,6,3,1,2,69,0,0
2025-03-23 00:00:00.000,2024021119,20242025,Regular,2025-03-23 15:00:00.000,BUF,WPG,Away,5,3,1,2,69,1,0
2025-03-26 00:00:00.000,2024021140,20242025,Regular,2025-03-26 19:30:00.000,NJD,CHI,Away,5,3,1,2,73,0,0
2025-03-27 00:00:00.000,2024021143,20242025,Regular,2025-03-27 19:00:00.000,BUF,PIT,Home,7,3,1,2,71,0,0
2025-03-28 00:00:00.000,2024021157,20242025,Regular,2025-03-28 20:30:00.000,VGK,CHI,Away,5,3,1,2,72,0,0
2025-03-29 00:00:00.000,2024021160,20242025,Regular,2025-03-29 14:00:00.000,TBL,NYI,Home,5,3,1,2,73,0,0
2025-04-03 00:00:00.000,2024021199,20242025,Regular,2025-04-03 19:30:00.000,COL,CBJ,Away,7,3,1,2,77,1,0
2025-04-04 00:00:00.000,2024021206,20242025,Regular,2025-04-04 19:00:00.000,DET,CAR,Home,5,3,1,2,75,0,0
2025-04-04 00:00:00.000,2024021207,20242025,Regular,2025-04-04 19:00:00.000,WSH,CHI,Home,5,3,1,2,76,0,0
2025-04-05 00:00:00.000,2024021211,20242025,Regular,2025-04-05 15:00:00.000,PIT,DAL,Away,5,3,1,2,77,0,0
2025-04-06 00:00:00.000,2024021226,20242025,Regular,2025-04-06 18:00:00.000,BUF,BOS,Home,6,3,1,2,76,1,1
2025-04-12 00:00:00.000,2024021266,20242025,Regular,2025-04-12 15:00:00.000,CAR,NYR,Home,7,3,1,2,79,0,0
2025-04-12 00:00:00.000,2024021272,20242025,Regular,2025-04-12 20:00:00.000,UTA,DAL,Away,5,3,1,2,80,0,0
2025-04-12 00:00:00.000,2024021274,20242025,Regular,2025-04-12 22:00:00.000,VGK,NSH,Home,5,3,1,2,80,0,0
2025-04-14 00:00:00.000,2024021287,20242025,Regular,2025-04-14 19:00:00.000,NYR,FLA,Away,5,3,1,2,81,0,0
